"LocalService","AppId","CLSID"
,"{03e64e17-b220-4052-9b9b-155f9cb8e016}","{03e64e17-b220-4052-9b9b-155f9cb8e016}"
,"{4E14FBA2-2E22-11D1-9964-00C04FBBB345}","{AB944620-79C6-11D1-88F9-0080C7D771BF}"
,"{3feb2f63-0eec-4b96-84ab-da1307e0117c}","{9678f47f-2435-475c-b24a-4606f8161c16}"
,"{4E14FBA2-2E22-11D1-9964-00C04FBBB345}","{4E14FBA2-2E22-11D1-9964-00C04FBBB345}"
,"{4E14FBA2-2E22-11D1-9964-00C04FBBB345}","{7542E960-79C7-11D1-88F9-0080C7D771BF}"
,"{31337EC7-5767-11CF-BEAB-00AA006C3606}","{31337EC7-5767-11CF-BEAB-00AA006C3606}"
,"{11c058e0-9f3e-4c90-a459-2553f2f9e011}","{12a66224-5e8a-4679-8941-0b9b960bf5ea}"
,"{3F5E4B87-C907-4f76-82E4-6FDF0CE90E25}","{1AF81E4E-FC45-48ee-B236-A2A663494390}"
,"{434A6274-C539-4E99-88FC-44206D942775}","{434A6274-C539-4E99-88FC-44206D942775}"
,"{ed1d0fdf-4414-470a-a56d-cfb68623fc58}","{ed1d0fdf-4414-470a-a56d-cfb68623fc58}"
,"{9af8cd33-7aae-4cc2-b00a-835f6721e3c2}","{D5E8041D-920F-45e9-B8FB-B1DEB82C6E5E}"
,"{00f2b433-44e4-4d88-b2b0-2698a0a91dba}","{00f2b433-44e4-4d88-b2b0-2698a0a91dba}"
,"{CB1DFE3A-EDFF-4d1f-867D-8ADB02926F4B}","{CB1DFE3A-EDFF-4d1f-867D-8ADB02926F4B}"
,"{4A6B8BAD-9872-4525-A812-71A52367DC17}","{4A6B8BAD-9872-4525-A812-71A52367DC17}"
,"{9aa46009-3ce0-458a-a354-715610a075e6}","{9aa46009-3ce0-458a-a354-715610a075e6}"
,"{DE7D3D65-5454-4EF5-9518-776739DAB39F}","{DE7D3D65-5454-4EF5-9518-776739DAB39F}"
,"{DE5DBCDC-104A-4cbc-A4D5-0C2104A142C5}","{5440837F-4BFF-4AE5-A1B1-7722ECC6332A}"
,"{F3D3AA8D-EF96-4470-848E-BD70B803047A}","{C529C7EF-A3AF-45F2-8A47-767B33AA5CC0}"
,"{266C72E7-62E8-11D1-AD89-00C04FD8FDFF}","{266C72E7-62E8-11D1-AD89-00C04FD8FDFF}"
,"{C947D50F-378E-4FF6-8835-FCB50305244D}","{C947D50F-378E-4FF6-8835-FCB50305244D}"
,"{BBD8C065-5E6C-4e88-BFD7-BE3E6D1C063B}","{BBD8C065-5E6C-4e88-BFD7-BE3E6D1C063B}"
,"{B3823009-106A-4898-8C5A-F28A7CA83ED6}","{B3823009-106A-4898-8C5A-F28A7CA83ED6}"
,"{09C5C2B5-1D32-4598-B87E-203F32BB08E3}","{031EE060-67BC-460d-8847-E4A7C5E45A27}"
,"{152EA2A8-70DC-4C59-8B2A-32AA3CA0DCAC}","{152EA2A8-70DC-4C59-8B2A-32AA3CA0DCAC}"
,"{69F9CB25-25E2-4BE1-AB8F-07AA7CB535E8}","{69F9CB25-25E2-4BE1-AB8F-07AA7CB535E8}"
,"{82D94FB3-7fE6-4797-BB72-9A886C66073B}","{F159A1A7-462A-4FF3-8E51-E518DC011268}"
,"{46C166AA-3108-11D4-9348-00C04F8EEB71}","{46C166AA-3108-11D4-9348-00C04F8EEB71}"
,"{A0ADD4EC-5BD3-4f70-A47B-07797A45C635}","{A0ADD4EC-5BD3-4f70-A47B-07797A45C635}"
,"{A79DB36D-6218-48e6-9EC9-DCBA9A39BF0F}","{A2D75874-6750-4931-94C1-C99D3BC9D0C7}"
,"{F135BE18-BF34-4CBD-B1D5-55D49F0DEDCC}","{ADD18BF7-AB60-4283-A580-D7544DD255D2}"
,"{777BA81A-2498-4875-933A-3067DE883070}","{777BA815-2498-4875-933A-3067DE883070}"
,"{777BA81A-2498-4875-933A-3067DE883070}","{777BA816-2498-4875-933A-3067DE883070}"
,"{F135BE18-BF34-4CBD-B1D5-55D49F0DEDCC}","{89115307-8248-448f-ADA0-F3F3718A9B2A}"
,"{03e15b2e-cca6-451c-8fb0-1e2ee37a27dd}","{03e15b2e-cca6-451c-8fb0-1e2ee37a27dd}"
,"{F135BE18-BF34-4CBD-B1D5-55D49F0DEDCC}","{4654B883-10C0-4524-96B6-7D997104DCF0}"
,"{F135BE18-BF34-4CBD-B1D5-55D49F0DEDCC}","{75269C13-41E1-4D0E-B8A0-9F8F22E246C9}"
,"{5EAD00DC-0E8B-497C-BDE8-B9153058CBEF}","{329B80EC-2230-47B8-905D-A2DCF5171C6F}"
,"{EEABD3A3-784D-4334-AAFC-BB13234F17CF}","{1b1f472e-3221-4826-97db-2c2324d389ae}"
,"{EEABD3A3-784D-4334-AAFC-BB13234F17CF}","{56D2BEBC-6003-4EB9-B780-4CCE63EA8355}"
,"{EEABD3A3-784D-4334-AAFC-BB13234F17CF}","{c54d193e-4fa7-4e15-92c7-43d231604363}"
,"{06622D85-6856-4460-8DE1-A81921B41C4B}","{06622D85-6856-4460-8DE1-A81921B41C4B}"
,"{D215781D-019E-4FA0-903D-0CDCDE13A4F5}","{D215781D-019E-4FA0-903D-0CDCDE13A4F5}"
,"{AB93B6F1-BE76-4185-A488-A9001B105B94}","{AB93B6F1-BE76-4185-A488-A9001B105B94}"
,"{D0565000-9DF4-11D1-A281-00C04FCA0AA7}","{D0565000-9DF4-11D1-A281-00C04FCA0AA7}"
,"{6f5bad87-9d5e-459f-bd03-3957407051ca}","{6f5bad87-9d5e-459f-bd03-3957407051ca}"
,"{A36294D6-90C9-4BA5-AD98-EEA4AB6D53D4}","{A36294D6-90C9-4BA5-AD98-EEA4AB6D53D4}"
,"{50a9ab2a-20f8-4d71-9f32-9fd305b49601}","{ffe1df5f-9f06-46d3-af27-f1fc10d63892}"
,"{FFB8655F-81B9-4fce-B89C-9A6BA76D13E7}","{FFB8655F-81B9-4fce-B89C-9A6BA76D13E7}"
,"{A36294D6-90C9-4BA5-AD98-EEA4AB6D53D4}","{1d34a260-20d8-4cdc-8294-1f20ba03ecda}"
,"{76D0CB12-7604-4048-B83C-1005C7DDC503}","{76D0CB12-7604-4048-B83C-1005C7DDC503}"
,"{2C256447-3F0D-4CBB-9D12-575BB20CDA0A}","{2C256447-3F0D-4CBB-9D12-575BB20CDA0A}"
,"{EC9846B3-2762-4A6B-A214-6ACB603462D2}","{EC9846B3-2762-4A6B-A214-6ACB603462D2}"
,"{53362C64-A296-4F2D-A2F8-FD984D08340B}","{53362C64-A296-4F2D-A2F8-FD984D08340B}"
,"{7007ACC5-3202-11D1-AAD2-00805FC1270E}","{7007ACC5-3202-11D1-AAD2-00805FC1270E}"
,"{36938566-B1AA-4E77-9B3F-730CF4E996AB}","{054AAE20-4BEA-4347-8A35-64A533254A9D}"
,"{CC70FEAD-94B9-4F76-88CC-004BB068ACDF}","{D9144DCD-E998-4ECA-AB6A-DCD83CCBA16D}"
,"{CC70FEAD-94B9-4F76-88CC-004BB068ACDF}","{2854F705-3548-414C-A113-93E27C808C85}"
,"{CC70FEAD-94B9-4F76-88CC-004BB068ACDF}","{36F54939-CD3B-4C73-92D5-F9A389ED631C}"
,"{CC70FEAD-94B9-4F76-88CC-004BB068ACDF}","{9113A02D-00A3-46B9-BC5F-9C04DADDD5D7}"
,"{36938566-B1AA-4E77-9B3F-730CF4E996AB}","{4CE576FA-83DC-4f88-951C-9D0782B4E376}"
,"{3C3F40BC-60EB-4567-B90C-480C87C21AC1}","{E444E1B9-502C-44f9-B714-30DA330D0E8E}"
,"{9200689A-F979-4eea-8830-0E1D6B74821F}","{9200689A-F979-4eea-8830-0E1D6B74821F}"
,"{C92A9617-0EAE-4235-BD2B-84540EF1FFA9}","{B43A0C1E-B63F-4691-B68F-CD807A45DA01}"
,"{7649f23b-5a5e-4e2a-ba1e-fdeecb94ed83}","{7649f23b-5a5e-4e2a-ba1e-fdeecb94ed83}"
,"{36938566-B1AA-4E77-9B3F-730CF4E996AB}","{6B19643A-0CD7-4563-B710-BDC191FCAD3B}"
,"{36938566-B1AA-4E77-9B3F-730CF4E996AB}","{C4D6E899-E38A-4838-9188-0B98EE3175E6}"
,"{36938566-B1AA-4E77-9B3F-730CF4E996AB}","{D6E88812-F325-4dc1-BBC7-23076618E58D}"
,"{6d2b5079-2f0b-48dd-ab7f-97cec514d30b}","{f8b8412b-dea3-4130-b36c-5e8be73106ac}"
,"{6d8ff8e8-730d-11d4-bf42-00b0d0118b56}","{6d8ff8e8-730d-11d4-bf42-00b0d0118b56}"
,"{7007ACD1-3202-11D1-AAD2-00805FC1270E}","{7007ACD1-3202-11D1-AAD2-00805FC1270E}"
,"{37B73D7B-A976-43AE-97E4-BD4977B241F2}","{698F7D05-37F0-4902-8A63-AEF7D44DC7FC}"
,"{777BA81A-2498-4875-933A-3067DE883070}","{777BA8FB-2498-4875-933A-3067DE883070}"
,"{777BA81A-2498-4875-933A-3067DE883070}","{777BA81A-2498-4875-933A-3067DE883070}"
,"{777BA81A-2498-4875-933A-3067DE883070}","{777BA8F5-2498-4875-933A-3067DE883070}"
,"{777BA81A-2498-4875-933A-3067DE883070}","{777BA8F9-2498-4875-933A-3067DE883070}"
,"{6d2b5079-2f0b-48dd-ab7f-97cec514d30b}","{13D3C4B8-B179-4ebb-BF62-F704173E7448}"
,"{6d2b5079-2f0b-48dd-ab7f-97cec514d30b}","{a42c2ccb-67d3-46fa-abe6-7d2f3488c7a3}"
,"{6d2b5079-2f0b-48dd-ab7f-97cec514d30b}","{b9815375-5d7f-4ce2-9245-c9d4da436930}"
,"{6d2b5079-2f0b-48dd-ab7f-97cec514d30b}","{BFD468D2-D0A0-4bdc-878C-E69C2F5B435D}"
,"{6d2b5079-2f0b-48dd-ab7f-97cec514d30b}","{92dbad9f-5025-49b0-9078-2d78f935e341}"
,"{6d2b5079-2f0b-48dd-ab7f-97cec514d30b}","{1531d583-8375-4d3f-b5fb-d23bbd169f22}"
,"{6d2b5079-2f0b-48dd-ab7f-97cec514d30b}","{8a7cae0e-5951-49cb-bf20-ab3fa1e44b01}"
,"{6d2b5079-2f0b-48dd-ab7f-97cec514d30b}","{914feed8-267a-4baa-b8aa-21e233792679}"
,"{03837503-098b-11d8-9414-505054503030}","{03837532-098B-11D8-9414-505054503030}"
,"{03837503-098b-11d8-9414-505054503030}","{03837538-098B-11D8-9414-505054503030}"
,"{03837503-098b-11d8-9414-505054503030}","{03837539-098B-11D8-9414-505054503030}"
,"{03837503-098b-11d8-9414-505054503030}","{03837531-098B-11D8-9414-505054503030}"
,"{03837503-098b-11d8-9414-505054503030}","{03837528-098B-11D8-9414-505054503030}"
,"{03837503-098b-11d8-9414-505054503030}","{03837529-098B-11D8-9414-505054503030}"
,"{03837503-098b-11d8-9414-505054503030}","{03837530-098B-11D8-9414-505054503030}"
,"{03837503-098b-11d8-9414-505054503030}","{03837546-098B-11D8-9414-505054503030}"
,"{E15FBAC2-C276-4523-92CA-561456EBCF3E}","{A6787DB4-F958-4938-855B-594534865351}"
,"{C89FC3EF-A0DC-4feb-BFBC-F13A9C334D4F}","{C89FC3EF-A0DC-4feb-BFBC-F13A9C334D4F}"
,"{F9717507-6651-4EDB-BFF7-AE615179BCCF}","{c39ee728-d419-4bd4-a3ef-eda059dbd935}"
,"{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}"
,"{03837503-098b-11d8-9414-505054503030}","{03837547-098B-11D8-9414-505054503030}"
,"{76db1bf3-e820-4765-a1b2-0b16a86b1950}","{d54378cd-91d8-4e10-a00b-819f9a9efcb1}"
,"{00021401-0000-0000-C000-000000000046}","{00021401-0000-0000-C000-000000000046}"
,"{03837503-098b-11d8-9414-505054503030}","{03837527-098B-11D8-9414-505054503030}"
,"{bcbb3f8c-2889-474f-8fb7-904d4a416145}","{7F2C9794-0FA1-482E-84BF-BA7A88855676}"
,"{bcbb3f8c-2889-474f-8fb7-904d4a416145}","{8b455e45-7cc8-4253-af5b-b2cd3313e9cc}"
,"{7f9bbc82-ba5f-4448-8622-ef76b8d007e6}","{010911E2-F61C-479B-B08C-43E6D1299EFE}"
,"{bcbb3f8c-2889-474f-8fb7-904d4a416145}","{4AA0A5C4-1B9B-4F2E-99D7-99C6AEC83474}"
,"{4545dea0-2dfc-4906-a728-6d986ba399a9}","{4545dea0-2dfc-4906-a728-6d986ba399a9}"
,"{73E709EA-5D93-4B2E-BBB0-99B7938DA9E4}","{73E709EA-5D93-4B2E-BBB0-99B7938DA9E4}"
,"{72A7994A-3092-4054-B6BE-08FF81AEEFFC}","{72A7994A-3092-4054-B6BE-08FF81AEEFFC}"
,"{C4CDC408-581C-4480-9FFE-3B1C78D5C20D}","{6A2A9381-5A92-4296-9397-564673AE1FDD}"
,"{03837503-098b-11d8-9414-505054503030}","{03837521-098B-11D8-9414-505054503030}"
,"{03837503-098b-11d8-9414-505054503030}","{03837525-098B-11D8-9414-505054503030}"
,"{03837503-098b-11d8-9414-505054503030}","{03837526-098B-11D8-9414-505054503030}"
,"{03837503-098b-11d8-9414-505054503030}","{0383751C-098B-11D8-9414-505054503030}"
,"{8cec58ae-07a1-11d9-b15e-000d56bfe6ee}","{8cec58ae-07a1-11d9-b15e-000d56bfe6ee}"
,"{03837503-098b-11d8-9414-505054503030}","{03837511-098B-11D8-9414-505054503030}"
,"{03837503-098b-11d8-9414-505054503030}","{03837513-098B-11D8-9414-505054503030}"
,"{205609B7-5E08-443E-B0A7-A7AED3F3A717}","{F02602C4-3C2A-473B-B35E-679A0076A4A6}"
,"{48da6741-1bf0-4a44-8325-293086c79077}","{3B881B82-5BF4-4657-A3A2-CCE17E4FD39A}"
,"{48da6741-1bf0-4a44-8325-293086c79077}","{48da6741-1bf0-4a44-8325-293086c79077}"
,"{A4B07E49-6567-4FB8-8D39-01920E3B2357}","{A4B07E49-6567-4FB8-8D39-01920E3B2357}"
,"{C3A34354-660F-41EE-B072-2AEA5E3A80AF}","{32BA16FD-77D9-4AFB-9C9F-703E92AD4BFF}"
,"{7e0423cd-1119-0928-900c-e6d4a52a0715}","{49B2791A-B1AE-4C90-9B8E-E860BA07F889}"
,"{f62fdd2e-66d2-423b-9a04-f71ea00f892a}","{1138506a-b949-46a7-b6c0-ee26499fdeaf}"
,"{48da6741-1bf0-4a44-8325-293086c79077}","{BFCB2C6D-04AA-4fb9-BC72-58E1AF64BE39}"
,"{86d5eb8a-859f-4c7b-a76b-2bd819b7a850}","{86d5eb8a-859f-4c7b-a76b-2bd819b7a850}"
,"{86d5eb8a-859f-4c7b-a76b-2bd819b7a850}","{A5EAE54D-9886-4B8D-AA78-EAFF38D011CA}"
,"{9BA05972-F6A8-11CF-A442-00A0C90A8F39}","{9BA05972-F6A8-11CF-A442-00A0C90A8F39}"
,"{6B1DE8B3-DFB1-4C0E-9D9A-89CA730DE93F}","{6B7F33AC-D91D-4563-BF36-0ACCB24E66FB}"
,"{82C49192-BE68-467F-BF50-971FD01DABF3}","{82C49192-BE68-467F-BF50-971FD01DABF3}"
,"{0C3B05FB-3498-40C3-9C03-4B22D735550C}","{0C3B05FB-3498-40C3-9C03-4B22D735550C}"
,"{6B1DE8B3-DFB1-4C0E-9D9A-89CA730DE93F}","{1B462D7B-72D8-4544-ACC1-D84E5B9A8A14}"
,"{BBC4356A-F004-4628-A27A-E13D70412B70}","{F1EFACAA-08A1-461B-9D28-7AA8947889A0}"
,"{209444d2-2540-495e-962c-a61ad3243526}","{9acf41ed-d457-4cc1-941b-ab02c26e4686}"
,"{59c7f6ec-7d18-412f-a68e-877982768e61}","{e3a4e5ca-55b2-4a06-b1ab-8fbecc7bca4b}"
,"{2F93C02D-77F9-46B4-95FB-8CBB81EEB62C}","{2F93C02D-77F9-46B4-95FB-8CBB81EEB62C}"
,"{7aa7790d-75d7-484b-98a1-3913d022091d}","{7aa7790d-75d7-484b-98a1-3913d022091d}"
,"{0968e258-16c7-4dba-aa86-462dd61e31a3}","{0968e258-16c7-4dba-aa86-462dd61e31a3}"
,"{0C00D6E0-078D-4275-8110-4336695AA586}","{0C00D6E0-078D-4275-8110-4336695AA586}"
,"{a4c31131-ff70-4984-afd6-0609ced53ad6}","{a4c31131-ff70-4984-afd6-0609ced53ad6}"
,"{98a89e0c-1fde-4c2a-a373-b04831e6aa60}","{a677570a-2ba2-4e9a-b2e2-8a02cd8b4fd3}"
,"{F808DF63-6049-11D1-BA20-006097D2898E}","{07A774A0-6047-11D1-BA20-006097D2898E}"
,"{1f2e5c40-9550-11ce-99d2-00aa006e086c}","{1f2e5c40-9550-11ce-99d2-00aa006e086c}"
,"{BBC4356A-F004-4628-A27A-E13D70412B70}","{25B25D91-69A2-47fa-A375-FDC98189A06F}"
,"{60173D16-A550-47f0-A14B-C6F9E4DA0831}","{60173D16-A550-47f0-A14B-C6F9E4DA0831}"
,"{7FC12E96-4CB7-4ABD-ADAA-EF7845B10629}","{7FC12E96-4CB7-4ABD-ADAA-EF7845B10629}"
,"{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}"
,"{e44e9428-bdbc-4987-a099-40dc8fd255e7}","{e44e9428-bdbc-4987-a099-40dc8fd255e7}"
,"{642ef9d6-48a5-476b-919a-a507cfd02c0f}","{08d450b7-f7e5-4424-8229-11888adb7c14}"
,"{5E1395B2-B685-44e3-8AED-E2304D85ACD1}","{5E1395B2-B685-44e3-8AED-E2304D85ACD1}"
,"{4FCDA643-B15B-41C6-84F8-5E447F6F6D25}","{4F1DFCA6-3AAD-48E1-8406-4BC21A501D7C}"
,"{292bed96-e9ce-40f8-b71b-c313defa3a78}","{c463a0fc-794f-4fdf-9201-01938ceacafa}"
,"{2206CDB0-19C1-11D1-89E0-00C04FD7A829}","{2206CDB0-19C1-11D1-89E0-00C04FD7A829}"
,"{8B30085D-A3E3-44e3-AE7F-B03A1340EBED}","{C2CF3110-460E-4fc1-B9D0-8A1C0C9CC4BD}"
,"{CF254B00-1986-4b24-A92D-463D01F7E395}","{E1BA41AD-4A1D-418F-AABA-3D1196B423D3}"
,"{3eef301f-b596-4c0b-bd92-013beafce793}","{3eef301f-b596-4c0b-bd92-013beafce793}"
,"{E32549C4-C2B8-4BCC-90D7-0FC3511092BB}","{8144B6F5-20A8-444a-B8EE-19DF0BB84BDB}"
,"{E32549C4-C2B8-4BCC-90D7-0FC3511092BB}","{D13E3F25-1688-45A0-9743-759EB35CDF9A}"
,"{BCEA735B-4DAC-4B71-9C47-1D560AFD2A9B}","{BCEA735B-4DAC-4B71-9C47-1D560AFD2A9B}"
,"{E32549C4-C2B8-4BCC-90D7-0FC3511092BB}","{5f4baad0-4d59-4fcd-b213-783ce7a92f22}"
,"{1A1F4206-0688-4E7F-BE03-D82EC69DF9A5}","{1A1F4206-0688-4E7F-BE03-D82EC69DF9A5}"
,"{8DF61FB6-3223-4E2D-8A92-D937DDB0DF4C}","{c58ca859-80bc-48df-8f06-ffa94a405bff}"
,"{a2b77517-6d12-4c60-b0c6-725e971ec8fe}","{25dead04-1eac-4911-9e3a-ad0a4ab560fd}"
,"{ff9e6131-a8c1-4188-aa03-82e9f10a05a8}","{ff9e6131-a8c1-4188-aa03-82e9f10a05a8}"
,"{B366DEBE-645B-43A5-B865-DDD82C345492}","{4CB43D7F-7EEE-4906-8698-60DA1C38F2FE}"
,"{B366DEBE-645B-43A5-B865-DDD82C345492}","{BFE18E9C-6D87-4450-B37C-E02F0B373803}"
,"{B366DEBE-645B-43A5-B865-DDD82C345492}","{C2E88C2F-6F5B-4AAA-894B-55C847AD3A2D}"
,"{B366DEBE-645B-43A5-B865-DDD82C345492}","{317E92FC-1679-46FD-A0B5-F08914DD8623}"
,"{5C917E9C-0B2F-40D6-928B-5C43FDB16DF4}","{5C917E9C-0B2F-40D6-928B-5C43FDB16DF4}"
,"{CB363445-F453-4C1E-8EE4-BD123C5E394F}","{E7B3C0E0-FB47-49F6-A66B-8A7C2E4E7B9C}"
,"{76be8257-c4c0-4d37-90c0-a23372254d27}","{76be8257-c4c0-4d37-90c0-a23372254d27}"
,"{B366DEBE-645B-43A5-B865-DDD82C345492}","{F8D253D9-89A4-4daa-87B6-1168369F0B21}"
,"{3F4D7BB8-4F38-4526-8CD3-C44D68689C5F}","{1E1714A3-50B9-480b-A94A-636D9A9B56D1}"
,"{3F4D7BB8-4F38-4526-8CD3-C44D68689C5F}","{2F2165FF-2C2D-4612-87B2-CC8E5002EF4C}"
,"{3F4D7BB8-4F38-4526-8CD3-C44D68689C5F}","{6D3951EB-0B07-4fb8-B703-7C5CEE0DB578}"
,"{3E000D72-A845-4CD9-BD83-80C07C3B881F}","{3E000D72-A845-4CD9-BD83-80C07C3B881F}"
,"{e4803a36-7232-4ac0-a6af-29d59ebcc303}","{0002DF01-0000-0000-C000-000000000046}"
,"{1BA783C1-2A30-4ad3-B928-A9A46C604C28}","{1BA783C1-2A30-4ad3-B928-A9A46C604C28}"
,"{4D111E08-CBF7-4f12-A926-2C7920AF52FC}","{4D111E08-CBF7-4f12-A926-2C7920AF52FC}"
,"{4BC67F23-D805-4384-BCA3-6F1EDFF50E2C}","{4BC67F23-D805-4384-BCA3-6F1EDFF50E2C}"
,"{ECABB0C3-7F19-11D2-978E-0000F8757E2A}","{ECABB0C3-7F19-11D2-978E-0000F8757E2A}"
,"{133eac4f-5891-4d04-bada-d84870380a80}","{133eac4f-5891-4d04-bada-d84870380a80}"
,"{4BC67F23-D805-4384-BCA3-6F1EDFF50E2C}","{01D0A625-782D-4777-8D4E-547E6457FAD5}"
,"{D8775A07-C529-4EA7-B307-BA7C8CBBDA03}","{D8775A07-C529-4EA7-B307-BA7C8CBBDA03}"
,"{56676660-4A4D-45B0-B24E-9CF6B35E9ABF}","{1E2D67D6-F596-4640-84F6-CE09D630E983}"
,"{3eb3c877-1f16-487c-9050-104dbcd66683}","{0358b920-0ac7-461f-98f4-58e32cd89148}"
,"{7F429620-16D1-471E-A81A-114992148034}","{A5B020FD-E04B-4e67-B65A-E7DEED25B2CF}"
,"{8f3080a6-af99-4f2e-a806-f3d5702a0444}","{8f3080a6-af99-4f2e-a806-f3d5702a0444}"
,"{6295DF2D-35EE-11D1-8707-00C04FD93327}","{6295DF2D-35EE-11D1-8707-00C04FD93327}"
,"{A7A63E5C-3877-4840-8727-C1EA9D7A4D50}","{A7A63E5C-3877-4840-8727-C1EA9D7A4D50}"
,"{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}"
